plot_id,plot_title,x_label,y_label,name,ID,x_ratio,y_ratio,x_padj,y_padj,significant_x,significant_y,significance_class,significant_either_axis,combined_abs_ratio
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MEX3A,A1L020,0.0796,-0.218,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.2976
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MEX3B,Q6ZN04,-0.00342,-0.183,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.18642
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MEX3C,Q5U5Q3,-0.644,0.26,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.904
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MFAP1,P55081,-0.191,-0.245,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.436
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MFF,Q9GZY8,-0.185,-0.284,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.469
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MFN1,Q8IWA4,-0.00141,-0.0992,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.10060999999999999
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MFN2,O95140,0.0251,-0.382,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.4071
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MFSD1,Q9H3U5,-0.0977,0.0889,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.1866
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MFSD10,Q14728,-0.0283,0.279,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.3073
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MGA,Q8IWI9,-0.19,-0.0124,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.2024
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MGARP,Q8TDB4,-0.102,-0.102,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.204
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MGAT1,P26572,0.0045,-0.308,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.3125
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MGAT2,Q10469,-0.144,-0.168,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.312
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MGAT5,Q09328,-0.0457,-0.379,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.4247
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MGME1,Q9BQP7,-0.176,0.0471,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.2231
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MGST1,P10620,-0.213,-1.47,NA,NA,FALSE,FALSE,Not significant,FALSE,1.683
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MGST2,Q99735,0.321,0.196,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.517
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MGST3,O14880,0.101,0.101,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.202
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MIA2,Q96PC5,-0.0448,-0.0559,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.1007
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MIA3,Q5JRA6,-0.311,-0.59,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.901
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MIB1,Q86YT6,-0.25,-0.0119,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.2619
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MICA,Q29983,-0.271,-0.382,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.653
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MICAL1,Q8TDZ2,-0.0542,-0.257,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.31120000000000003
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MICAL3,Q7RTP6,-0.111,-0.414,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.525
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MICALL1,Q8N3F8,-0.113,-0.415,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.528
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MICOS10,Q5TGZ0,0.407,-0.376,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.7829999999999999
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MICOS13,Q5XKP0,-0.312,-0.421,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.733
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MICU1,Q9BPX6,-0.114,-0.242,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.356
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MICU2,Q8IYU8,-0.0944,-0.274,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.3684
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MID1,O15344,-0.0253,0.0377,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.063
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MID2,Q9UJV3,-1.44,0.725,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,2.165
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MIDEAS,Q6PJG2,-0.187,-0.217,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.404
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MIEF1,Q9NQG6,-0.0359,-0.0904,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.1263
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MIER1,Q8N108,0.235,-0.0555,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.2905
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MIER3,Q7Z3K6,0.293,-0.507,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.8
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MIF,P14174,-0.254,-0.545,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.799
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MIF4GD,A9UHW6,0.147,0.197,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.344
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MIGA1,Q8NAN2,-0.00553,-0.375,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.38053
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MIIP,Q5JXC2,-0.383,-0.282,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.665
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MINDY1,Q8N5J2,0.34,0.268,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.6080000000000001
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MINDY3,Q9H8M7,0.0513,0.0879,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.1392
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MINK1,Q8N4C8,-0.0877,-0.025,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.1127
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MINPP1,Q9UNW1,-0.228,-0.126,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.354
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MIOS,Q9NXC5,-0.0224,0.111,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.1334
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MIPEP,Q99797,-0.375,0.161,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.536
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MIS12,Q9H081,-0.0812,-0.087,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.1682
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MIS18BP1,Q6P0N0,-0.0492,0.1,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.1492
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MISP3,Q96FF7,0.0657,-0.0874,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.15310000000000001
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MITD1,Q8WV92,-0.0494,-0.31,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.3594
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MITF,O75030,-0.512,-0.32,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.8320000000000001
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MIX23,Q4VC31,-0.363,-0.575,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.938
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MKI67,P46013,0.0464,-0.21,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.25639999999999996
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MKLN1,Q9UL63,0.112,-0.188,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.3
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MKNK1,Q9BUB5,0.0061,-0.0934,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.09949999999999999
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MKRN1,Q9UHC7,-0.0903,-0.295,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.3853
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MKRN2,Q9H000,-0.301,-0.285,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.586
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MLEC,Q14165,0.0253,-0.451,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.4763
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MLF1,P58340,0.125,-0.277,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.402
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MLF2,Q15773,0.12,-0.229,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.349
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MLLT1,Q03111,-0.255,-0.387,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.642
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MLLT10,P55197,-0.236,-0.186,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.422
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MLLT3,P42568,-0.177,-0.0285,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.2055
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MLST8,Q9BVC4,-0.0123,0.196,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.2083
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MLX,Q9UH92,-0.142,-0.496,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.638
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MLXIP,Q9HAP2,0.0725,-0.143,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.21549999999999997
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MLYCD,O95822,-0.1,0.443,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.543
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MMAB,Q96EY8,-0.3,-0.806,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,1.106
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MMACHC,Q9Y4U1,-0.459,-0.15,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.609
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MMADHC,Q9H3L0,-0.131,-0.0764,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.2074
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MMGT1,Q8N4V1,-0.0904,-0.116,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.2064
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MMS19,Q96T76,-0.00967,0.238,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.24767
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MMS22L,Q6ZRQ5,-0.0293,0.198,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.2273
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MMTAG2,Q9BU76,-0.133,-0.283,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.416
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MMUT,P22033,0.0505,0.258,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.3085
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MNAT1,P51948,-0.517,-0.453,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.97
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MND1,Q9BWT6,-0.199,-0.459,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.658
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MNT,Q99583,-0.304,-0.00135,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.30535
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MNX1,P50219,-0.235,-0.588,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.823
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MOB3A,Q96BX8,0.0801,0.0176,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.09770000000000001
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MOB4,Q9Y3A3,-0.0799,-0.136,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.2159
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MOCOS,Q96EN8,-0.129,-0.376,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.505
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MOCS1,Q9NZB8,-0.195,-0.723,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.9179999999999999
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MOCS2,O96007,-0.126,-0.352,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.478
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MOGS,Q13724,-0.0334,0.152,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.1854
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MON1A,Q86VX9,-0.322,0.299,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.621
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MON1B,Q7L1V2,0.0578,0.0756,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.1334
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MON2,Q7Z3U7,0.124,0.193,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.317
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,MORC2,Q9Y6X9,-0.0268,0.0482,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.075
