"ProteinID","Gene","SampleName","PG.MaxLFQ","Condition","Replicate","Detected"
"L0R819","ASDURF","RDH2",58569.8828125,"RDH","2",TRUE
"L0R819","ASDURF","RDH3",51782.67578125,"RDH","3",TRUE
"O00115","DNASE2","GFP1",164986.5625,"GFP","1",TRUE
"O00115","DNASE2","GFP2",87282.359375,"GFP","2",TRUE
"O00115","DNASE2","GFP3",97427.328125,"GFP","3",TRUE
"O00115","DNASE2","RDH1",172015.546875,"RDH","1",TRUE
"O00115","DNASE2","RDH2",116719.671875,"RDH","2",TRUE
"O00115","DNASE2","RDH3",98773.46875,"RDH","3",TRUE
"O00116","AGPS","GFP1",247440.3125,"GFP","1",TRUE
"O00116","AGPS","GFP2",124728.5234375,"GFP","2",TRUE
"O00116","AGPS","GFP3",109872.7734375,"GFP","3",TRUE
"O00116","AGPS","RDH1",468443.25,"RDH","1",TRUE
"O00116","AGPS","RDH2",196069.875,"RDH","2",TRUE
"O00116","AGPS","RDH3",177784.59375,"RDH","3",TRUE
"O00124","UBXN8","GFP1",30584.875,"GFP","1",TRUE
"O00124","UBXN8","GFP2",15424.494140625,"GFP","2",TRUE
"O00124","UBXN8","GFP3",19492.4140625,"GFP","3",TRUE
"O00124","UBXN8","RDH1",40647.61328125,"RDH","1",TRUE
"O00124","UBXN8","RDH2",16842.5546875,"RDH","2",TRUE
"O00124","UBXN8","RDH3",27076.29296875,"RDH","3",TRUE
"O00139","KIF2A","GFP1",297466.5625,"GFP","1",TRUE
"O00139","KIF2A","GFP2",223679.3125,"GFP","2",TRUE
"O00139","KIF2A","GFP3",236688,"GFP","3",TRUE
"O00139","KIF2A","RDH1",293877.25,"RDH","1",TRUE
"O00139","KIF2A","RDH2",243712.109375,"RDH","2",TRUE
"O00139","KIF2A","RDH3",235503.265625,"RDH","3",TRUE
"O00142","TK2","GFP1",45675.8671875,"GFP","1",TRUE
"O00142","TK2","GFP2",19196.419921875,"GFP","2",TRUE
"O00142","TK2","GFP3",22593.279296875,"GFP","3",TRUE
"O00142","TK2","RDH1",42732.5859375,"RDH","1",TRUE
"O00142","TK2","RDH2",20404.9609375,"RDH","2",TRUE
"O00142","TK2","RDH3",22203.177734375,"RDH","3",TRUE
"O00148","DDX39A","GFP1",1187430,"GFP","1",TRUE
"O00148","DDX39A","GFP2",666368.9375,"GFP","2",TRUE
"O00148","DDX39A","GFP3",588895.5,"GFP","3",TRUE
"O00148","DDX39A","RDH1",1209018.75,"RDH","1",TRUE
"O00148","DDX39A","RDH2",469469.75,"RDH","2",TRUE
"O00148","DDX39A","RDH3",519186.21875,"RDH","3",TRUE
"O00151","PDLIM1","GFP1",525664.875,"GFP","1",TRUE
"O00151","PDLIM1","GFP2",519147.40625,"GFP","2",TRUE
"O00151","PDLIM1","GFP3",460492.65625,"GFP","3",TRUE
"O00151","PDLIM1","RDH1",399887.21875,"RDH","1",TRUE
"O00151","PDLIM1","RDH2",539786.625,"RDH","2",TRUE
"O00151","PDLIM1","RDH3",542596.3125,"RDH","3",TRUE
"O00154","ACOT7","GFP1",570802.4375,"GFP","1",TRUE
"O00154","ACOT7","GFP2",571441.3125,"GFP","2",TRUE
"O00154","ACOT7","GFP3",591200,"GFP","3",TRUE
"O00154","ACOT7","RDH1",533483.125,"RDH","1",TRUE
"O00154","ACOT7","RDH2",594122.4375,"RDH","2",TRUE
"O00154","ACOT7","RDH3",637828.5625,"RDH","3",TRUE
"O00159","MYO1C","GFP1",644854.0625,"GFP","1",TRUE
"O00159","MYO1C","GFP2",376035.75,"GFP","2",TRUE
"O00159","MYO1C","GFP3",400849.59375,"GFP","3",TRUE
"O00159","MYO1C","RDH1",505431.90625,"RDH","1",TRUE
"O00159","MYO1C","RDH2",373051.5625,"RDH","2",TRUE
"O00159","MYO1C","RDH3",346244.71875,"RDH","3",TRUE
"O00161","SNAP23","GFP1",155372.5,"GFP","1",TRUE
"O00161","SNAP23","GFP2",116911.484375,"GFP","2",TRUE
"O00161","SNAP23","GFP3",82228.90625,"GFP","3",TRUE
"O00161","SNAP23","RDH1",150133.96875,"RDH","1",TRUE
"O00161","SNAP23","RDH2",114087.3828125,"RDH","2",TRUE
"O00161","SNAP23","RDH3",134804.546875,"RDH","3",TRUE
"O00165","HAX1","GFP1",457295.53125,"GFP","1",TRUE
"O00165","HAX1","GFP2",155751.421875,"GFP","2",TRUE
"O00165","HAX1","GFP3",159070.96875,"GFP","3",TRUE
"O00165","HAX1","RDH1",335150.9375,"RDH","1",TRUE
"O00165","HAX1","RDH2",147916.046875,"RDH","2",TRUE
"O00165","HAX1","RDH3",150581.40625,"RDH","3",TRUE
"O00170","AIP","GFP1",198882.859375,"GFP","1",TRUE
"O00170","AIP","GFP2",209770.71875,"GFP","2",TRUE
"O00170","AIP","GFP3",187759.140625,"GFP","3",TRUE
"O00170","AIP","RDH1",182562.203125,"RDH","1",TRUE
"O00170","AIP","RDH2",245687.109375,"RDH","2",TRUE
"O00170","AIP","RDH3",239772.328125,"RDH","3",TRUE
"O00178","GTPBP1","GFP1",490404.375,"GFP","1",TRUE
"O00178","GTPBP1","GFP2",543056.875,"GFP","2",TRUE
"O00178","GTPBP1","GFP3",538957.9375,"GFP","3",TRUE
"O00178","GTPBP1","RDH1",519906.0625,"RDH","1",TRUE
"O00178","GTPBP1","RDH2",537147.625,"RDH","2",TRUE
"O00178","GTPBP1","RDH3",503529.40625,"RDH","3",TRUE
"O00186","STXBP3","GFP1",417774.75,"GFP","1",TRUE
"O00186","STXBP3","GFP2",149924.21875,"GFP","2",TRUE
"O00186","STXBP3","GFP3",175131.5,"GFP","3",TRUE
"O00186","STXBP3","RDH1",427194.03125,"RDH","1",TRUE
"O00186","STXBP3","RDH2",154550.6875,"RDH","2",TRUE
"O00186","STXBP3","RDH3",161688.109375,"RDH","3",TRUE
"O00189","AP4M1","GFP1",95693.9140625,"GFP","1",TRUE
"O00189","AP4M1","GFP2",78093.9296875,"GFP","2",TRUE
"O00189","AP4M1","GFP3",66695.40625,"GFP","3",TRUE
"O00189","AP4M1","RDH1",66614.125,"RDH","1",TRUE
"O00189","AP4M1","RDH2",63952.84375,"RDH","2",TRUE
"O00189","AP4M1","RDH3",67968.453125,"RDH","3",TRUE
"O00192","ARVCF","GFP1",241607.78125,"GFP","1",TRUE
"O00192","ARVCF","GFP2",86648.28125,"GFP","2",TRUE
"O00192","ARVCF","GFP3",105131.7890625,"GFP","3",TRUE
"O00192","ARVCF","RDH1",182475.46875,"RDH","1",TRUE
"O00192","ARVCF","RDH2",103260.34375,"RDH","2",TRUE
"O00192","ARVCF","RDH3",95617,"RDH","3",TRUE
"O00193","SMAP","GFP1",168286.75,"GFP","1",TRUE
"O00193","SMAP","GFP2",177022.875,"GFP","2",TRUE
"O00193","SMAP","GFP3",123376.953125,"GFP","3",TRUE
"O00193","SMAP","RDH1",152872.59375,"RDH","1",TRUE
"O00193","SMAP","RDH2",109595.265625,"RDH","2",TRUE
"O00193","SMAP","RDH3",161599.703125,"RDH","3",TRUE
"O00203","AP3B1","GFP1",179517.859375,"GFP","1",TRUE
"O00203","AP3B1","GFP2",201910.328125,"GFP","2",TRUE
"O00203","AP3B1","GFP3",207400.890625,"GFP","3",TRUE
"O00203","AP3B1","RDH1",175225.1875,"RDH","1",TRUE
"O00203","AP3B1","RDH2",205114.71875,"RDH","2",TRUE
"O00203","AP3B1","RDH3",191024.703125,"RDH","3",TRUE
"O00213","APBB1","GFP1",83561.8125,"GFP","1",TRUE
"O00213","APBB1","GFP2",72629,"GFP","2",TRUE
"O00213","APBB1","GFP3",72443.953125,"GFP","3",TRUE
"O00213","APBB1","RDH1",76857.65625,"RDH","1",TRUE
"O00213","APBB1","RDH2",103851.765625,"RDH","2",TRUE
"O00213","APBB1","RDH3",106624.0703125,"RDH","3",TRUE
"O00217","NDUFS8","GFP1",1944091.875,"GFP","1",TRUE
"O00217","NDUFS8","GFP2",770635.1875,"GFP","2",TRUE
"O00217","NDUFS8","GFP3",859416.8125,"GFP","3",TRUE
"O00217","NDUFS8","RDH1",1997598.75,"RDH","1",TRUE
"O00217","NDUFS8","RDH2",724623.875,"RDH","2",TRUE
"O00217","NDUFS8","RDH3",704177.5625,"RDH","3",TRUE
"O00221","NFKBIE","GFP1",22192.8046875,"GFP","1",TRUE
"O00221","NFKBIE","GFP2",19322.515625,"GFP","2",TRUE
"O00221","NFKBIE","GFP3",26792.96875,"GFP","3",TRUE
"O00221","NFKBIE","RDH1",22360.236328125,"RDH","1",TRUE
"O00221","NFKBIE","RDH2",24593.84765625,"RDH","2",TRUE
"O00221","NFKBIE","RDH3",20058.427734375,"RDH","3",TRUE
"O00231","PSMD11","GFP1",716375.6875,"GFP","1",TRUE
"O00231","PSMD11","GFP2",575608.625,"GFP","2",TRUE
"O00231","PSMD11","GFP3",617397.1875,"GFP","3",TRUE
"O00231","PSMD11","RDH1",543816.6875,"RDH","1",TRUE
"O00231","PSMD11","RDH2",608480.0625,"RDH","2",TRUE
"O00231","PSMD11","RDH3",627129.9375,"RDH","3",TRUE
"O00232","PSMD12","GFP1",693702.125,"GFP","1",TRUE
"O00232","PSMD12","GFP2",568698,"GFP","2",TRUE
"O00232","PSMD12","GFP3",634389.9375,"GFP","3",TRUE
"O00232","PSMD12","RDH1",566640.875,"RDH","1",TRUE
"O00232","PSMD12","RDH2",596337.25,"RDH","2",TRUE
"O00232","PSMD12","RDH3",599450.6875,"RDH","3",TRUE
"O00233","PSMD9","GFP1",470764.96875,"GFP","1",TRUE
"O00233","PSMD9","GFP2",543854.375,"GFP","2",TRUE
"O00233","PSMD9","GFP3",498240.1875,"GFP","3",TRUE
"O00233","PSMD9","RDH1",473441.03125,"RDH","1",TRUE
"O00233","PSMD9","RDH2",607462.3125,"RDH","2",TRUE
"O00233","PSMD9","RDH3",602508.75,"RDH","3",TRUE
"O00244","ATOX1","GFP1",405621.25,"GFP","1",TRUE
"O00244","ATOX1","GFP2",516772.15625,"GFP","2",TRUE
"O00244","ATOX1","GFP3",367353.34375,"GFP","3",TRUE
"O00244","ATOX1","RDH1",362631.5625,"RDH","1",TRUE
"O00244","ATOX1","RDH2",566524.4375,"RDH","2",TRUE
"O00244","ATOX1","RDH3",578142.25,"RDH","3",TRUE
"O00255","MEN1","GFP1",231591.96875,"GFP","1",TRUE
"O00255","MEN1","GFP2",95375.96875,"GFP","2",TRUE
"O00255","MEN1","GFP3",114385.65625,"GFP","3",TRUE
"O00255","MEN1","RDH1",277679.9375,"RDH","1",TRUE
"O00255","MEN1","RDH2",90682.7109375,"RDH","2",TRUE
"O00255","MEN1","RDH3",88618.078125,"RDH","3",TRUE
"O00257","CBX4","GFP1",259163.21875,"GFP","1",TRUE
"O00257","CBX4","GFP2",84234.7421875,"GFP","2",TRUE
"O00257","CBX4","GFP3",93416.15625,"GFP","3",TRUE
"O00257","CBX4","RDH1",179150.4375,"RDH","1",TRUE
"O00257","CBX4","RDH2",60874.66796875,"RDH","2",TRUE
"O00257","CBX4","RDH3",50926.65625,"RDH","3",TRUE
"O00258","GET1","GFP1",160015.71875,"GFP","1",TRUE
"O00258","GET1","GFP2",64436.078125,"GFP","2",TRUE
"O00258","GET1","GFP3",69422.8046875,"GFP","3",TRUE
"O00258","GET1","RDH1",236779.25,"RDH","1",TRUE
"O00258","GET1","RDH2",79489.75,"RDH","2",TRUE
"O00258","GET1","RDH3",76548.6953125,"RDH","3",TRUE
"O00264","PGRMC1","GFP1",3279090.25,"GFP","1",TRUE
"O00264","PGRMC1","GFP2",1275766.25,"GFP","2",TRUE
"O00264","PGRMC1","GFP3",1191296.25,"GFP","3",TRUE
"O00264","PGRMC1","RDH1",3332722.25,"RDH","1",TRUE
"O00264","PGRMC1","RDH2",1510719,"RDH","2",TRUE
"O00264","PGRMC1","RDH3",1501769,"RDH","3",TRUE
"O00267","SUPT5H","GFP1",442998.71875,"GFP","1",TRUE
"O00267","SUPT5H","GFP2",250778.546875,"GFP","2",TRUE
"O00267","SUPT5H","GFP3",268748.625,"GFP","3",TRUE
"O00267","SUPT5H","RDH1",438876.3125,"RDH","1",TRUE
"O00267","SUPT5H","RDH2",224664.046875,"RDH","2",TRUE
"O00267","SUPT5H","RDH3",226330.828125,"RDH","3",TRUE
"O00268","TAF4","GFP1",103562.109375,"GFP","1",TRUE
"O00268","TAF4","GFP2",37757.9609375,"GFP","2",TRUE
"O00268","TAF4","GFP3",35744.94140625,"GFP","3",TRUE
"O00268","TAF4","RDH1",90147.8515625,"RDH","1",TRUE
"O00268","TAF4","RDH2",32518.943359375,"RDH","2",TRUE
"O00268","TAF4","RDH3",36279.5546875,"RDH","3",TRUE
"O00273","DFFA","GFP1",629578.375,"GFP","1",TRUE
"O00273","DFFA","GFP2",538592.5,"GFP","2",TRUE
"O00273","DFFA","GFP3",669985.1875,"GFP","3",TRUE
"O00273","DFFA","RDH1",423908.78125,"RDH","1",TRUE
"O00273","DFFA","RDH2",493935.9375,"RDH","2",TRUE
"O00273","DFFA","RDH3",557187.4375,"RDH","3",TRUE
"O00287","RFXAP","GFP1",155933.65625,"GFP","1",TRUE
"O00287","RFXAP","GFP2",76701.5390625,"GFP","2",TRUE
"O00287","RFXAP","GFP3",76908.9375,"GFP","3",TRUE
"O00287","RFXAP","RDH1",120370.90625,"RDH","1",TRUE
"O00287","RFXAP","RDH2",71313.2421875,"RDH","2",TRUE
"O00287","RFXAP","RDH3",64403.53125,"RDH","3",TRUE
"O00291","HIP1","GFP1",117488.53125,"GFP","1",TRUE
"O00291","HIP1","GFP2",64357.76171875,"GFP","2",TRUE
"O00291","HIP1","GFP3",72376.1953125,"GFP","3",TRUE
"O00291","HIP1","RDH1",95227.1796875,"RDH","1",TRUE
"O00291","HIP1","RDH2",78798.0078125,"RDH","2",TRUE
"O00291","HIP1","RDH3",77245.1640625,"RDH","3",TRUE
"O00299","CLIC1","GFP1",2071879.25,"GFP","1",TRUE
"O00299","CLIC1","GFP2",2106259.25,"GFP","2",TRUE
"O00299","CLIC1","GFP3",2253485.75,"GFP","3",TRUE
"O00299","CLIC1","RDH1",1764016.625,"RDH","1",TRUE
"O00299","CLIC1","RDH2",2285885,"RDH","2",TRUE
"O00299","CLIC1","RDH3",2142118.25,"RDH","3",TRUE
"O00303","EIF3F","GFP1",856813.5,"GFP","1",TRUE
"O00303","EIF3F","GFP2",708026.875,"GFP","2",TRUE
"O00303","EIF3F","GFP3",730285.625,"GFP","3",TRUE
"O00303","EIF3F","RDH1",820553.875,"RDH","1",TRUE
"O00303","EIF3F","RDH2",761883.3125,"RDH","2",TRUE
"O00303","EIF3F","RDH3",726264.9375,"RDH","3",TRUE
"O00308","WWP2","GFP1",43513.7421875,"GFP","1",TRUE
"O00308","WWP2","GFP2",34551.42578125,"GFP","2",TRUE
"O00308","WWP2","GFP3",33903.859375,"GFP","3",TRUE
"O00308","WWP2","RDH1",53572.8203125,"RDH","1",TRUE
"O00308","WWP2","RDH2",27191.693359375,"RDH","2",TRUE
"O00308","WWP2","RDH3",31180.984375,"RDH","3",TRUE
"O00311","CDC7","GFP1",22850.552734375,"GFP","1",TRUE
"O00311","CDC7","GFP2",18848.927734375,"GFP","2",TRUE
"O00311","CDC7","GFP3",21295.560546875,"GFP","3",TRUE
"O00311","CDC7","RDH1",28930.509765625,"RDH","1",TRUE
"O00311","CDC7","RDH2",21043.404296875,"RDH","2",TRUE
"O00311","CDC7","RDH3",21270.388671875,"RDH","3",TRUE
"O00330","PDHX","GFP1",599398.5,"GFP","1",TRUE
"O00330","PDHX","GFP2",199863.3125,"GFP","2",TRUE
"O00330","PDHX","GFP3",210267.5,"GFP","3",TRUE
"O00330","PDHX","RDH1",495983.09375,"RDH","1",TRUE
"O00330","PDHX","RDH2",186501.546875,"RDH","2",TRUE
"O00330","PDHX","RDH3",177482.390625,"RDH","3",TRUE
"O00391","QSOX1","GFP1",19235.39453125,"GFP","1",TRUE
"O00391","QSOX1","GFP2",5416.48828125,"GFP","2",TRUE
"O00391","QSOX1","GFP3",6148.94921875,"GFP","3",TRUE
"O00391","QSOX1","RDH1",15710.865234375,"RDH","1",TRUE
"O00391","QSOX1","RDH2",12137.0986328125,"RDH","2",TRUE
"O00391","QSOX1","RDH3",15180.4658203125,"RDH","3",TRUE
"O00399","DCTN6","GFP1",47041.92578125,"GFP","1",TRUE
"O00399","DCTN6","GFP2",49278.3984375,"GFP","2",TRUE
"O00399","DCTN6","GFP3",50370.28125,"GFP","3",TRUE
"O00399","DCTN6","RDH1",39203.09765625,"RDH","1",TRUE
"O00399","DCTN6","RDH2",57229.56640625,"RDH","2",TRUE
"O00399","DCTN6","RDH3",54572.6875,"RDH","3",TRUE
"O00400","SLC33A1","GFP1",161852.375,"GFP","1",TRUE
"O00400","SLC33A1","GFP2",52167.0390625,"GFP","2",TRUE
"O00400","SLC33A1","GFP3",67031.171875,"GFP","3",TRUE
"O00400","SLC33A1","RDH1",198465.28125,"RDH","1",TRUE
"O00400","SLC33A1","RDH2",57955.5,"RDH","2",TRUE
"O00400","SLC33A1","RDH3",48821.703125,"RDH","3",TRUE
"O00401","WASL","GFP1",52735.08984375,"GFP","1",TRUE
"O00401","WASL","GFP2",51227.23828125,"GFP","2",TRUE
"O00401","WASL","GFP3",48124.51953125,"GFP","3",TRUE
"O00401","WASL","RDH1",43616.5078125,"RDH","1",TRUE
"O00401","WASL","RDH2",46178.90625,"RDH","2",TRUE
"O00401","WASL","RDH3",52831.94140625,"RDH","3",TRUE
"O00410","IPO5","GFP1",946160.1875,"GFP","1",TRUE
"O00410","IPO5","GFP2",795865.75,"GFP","2",TRUE
"O00410","IPO5","GFP3",795877.9375,"GFP","3",TRUE
"O00410","IPO5","RDH1",949212.375,"RDH","1",TRUE
"O00410","IPO5","RDH2",794890.8125,"RDH","2",TRUE
"O00410","IPO5","RDH3",773620.3125,"RDH","3",TRUE
"O00411","POLRMT","GFP1",446467.03125,"GFP","1",TRUE
"O00411","POLRMT","GFP2",203074.203125,"GFP","2",TRUE
"O00411","POLRMT","GFP3",204204.8125,"GFP","3",TRUE
"O00411","POLRMT","RDH1",614454.5625,"RDH","1",TRUE
"O00411","POLRMT","RDH2",166121.59375,"RDH","2",TRUE
"O00411","POLRMT","RDH3",171490.59375,"RDH","3",TRUE
"O00418","EEF2K","GFP1",64782.47265625,"GFP","1",TRUE
"O00418","EEF2K","GFP2",45275.62890625,"GFP","2",TRUE
"O00418","EEF2K","GFP3",58114.31640625,"GFP","3",TRUE
"O00418","EEF2K","RDH1",74267.3671875,"RDH","1",TRUE
"O00418","EEF2K","RDH2",41540.47265625,"RDH","2",TRUE
"O00418","EEF2K","RDH3",58316.58203125,"RDH","3",TRUE
"O00422","SAP18","GFP1",1023901.75,"GFP","1",TRUE
"O00422","SAP18","GFP2",531068.625,"GFP","2",TRUE
"O00422","SAP18","GFP3",471997.1875,"GFP","3",TRUE
"O00422","SAP18","RDH1",1472533.5,"RDH","1",TRUE
"O00422","SAP18","RDH2",614508.5625,"RDH","2",TRUE
"O00422","SAP18","RDH3",617505.0625,"RDH","3",TRUE
"O00423","EML1","GFP1",69083.0625,"GFP","1",TRUE
"O00423","EML1","GFP2",75783.046875,"GFP","2",TRUE
"O00423","EML1","GFP3",83102.5625,"GFP","3",TRUE
"O00423","EML1","RDH1",65295.953125,"RDH","1",TRUE
"O00423","EML1","RDH2",66870.5234375,"RDH","2",TRUE
"O00423","EML1","RDH3",64223.57421875,"RDH","3",TRUE
"O00425","IGF2BP3","GFP1",573750.75,"GFP","1",TRUE
"O00425","IGF2BP3","GFP2",420881.96875,"GFP","2",TRUE
"O00425","IGF2BP3","GFP3",459005.21875,"GFP","3",TRUE
"O00425","IGF2BP3","RDH1",488291.6875,"RDH","1",TRUE
"O00425","IGF2BP3","RDH2",394512.03125,"RDH","2",TRUE
"O00425","IGF2BP3","RDH3",379092.125,"RDH","3",TRUE
"O00429","DNM1L","GFP1",286627.6875,"GFP","1",TRUE
"O00429","DNM1L","GFP2",285611.59375,"GFP","2",TRUE
"O00429","DNM1L","GFP3",296003.03125,"GFP","3",TRUE
"O00429","DNM1L","RDH1",286816.0625,"RDH","1",TRUE
"O00429","DNM1L","RDH2",314617.4375,"RDH","2",TRUE
"O00429","DNM1L","RDH3",342383.96875,"RDH","3",TRUE
"O00442","RTCA","GFP1",235441.359375,"GFP","1",TRUE
"O00442","RTCA","GFP2",219149.25,"GFP","2",TRUE
"O00442","RTCA","GFP3",229758.3125,"GFP","3",TRUE
"O00442","RTCA","RDH1",192289.40625,"RDH","1",TRUE
"O00442","RTCA","RDH2",212247.71875,"RDH","2",TRUE
"O00442","RTCA","RDH3",226143.734375,"RDH","3",TRUE
"O00443","PIK3C2A","GFP1",78459.3671875,"GFP","1",TRUE
"O00443","PIK3C2A","GFP2",63908.1953125,"GFP","2",TRUE
"O00443","PIK3C2A","GFP3",66622.3203125,"GFP","3",TRUE
"O00443","PIK3C2A","RDH1",93977.984375,"RDH","1",TRUE
"O00443","PIK3C2A","RDH2",70877.6328125,"RDH","2",TRUE
"O00443","PIK3C2A","RDH3",63590.46875,"RDH","3",TRUE
"O00458","IFRD1","GFP1",1024909.4375,"GFP","1",TRUE
"O00458","IFRD1","GFP2",1176664.25,"GFP","2",TRUE
"O00458","IFRD1","GFP3",1042153.3125,"GFP","3",TRUE
"O00458","IFRD1","RDH1",1107130,"RDH","1",TRUE
"O00458","IFRD1","RDH2",727390.875,"RDH","2",TRUE
"O00458","IFRD1","RDH3",472568.53125,"RDH","3",TRUE
"O00459","PIK3R2","GFP1",98448.171875,"GFP","1",TRUE
"O00459","PIK3R2","GFP2",64907.53125,"GFP","2",TRUE
"O00459","PIK3R2","GFP3",52401.71875,"GFP","3",TRUE
"O00459","PIK3R2","RDH1",106319.015625,"RDH","1",TRUE
"O00459","PIK3R2","RDH2",71315.59375,"RDH","2",TRUE
"O00459","PIK3R2","RDH3",80326.0234375,"RDH","3",TRUE
"O00461","GOLIM4","GFP1",173381.109375,"GFP","1",TRUE
