"name","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","label"
"PI O-38:2",-0.0919,0.953944604452849,-0.1,0.95,"-0.1","0.95","NS",NA
"PI O-38:3",-0.173,0.931806612788177,-0.2,0.93,"-0.2","0.93","NS",NA
"PI O-38:4",-0.0746,0.953944604452849,-0.1,0.95,"-0.1","0.95","NS",NA
"PS 32:1",0.0976,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
"PS 34:0",0.0359,0.981017337571713,0,0.98,"0.0","0.98","NS",NA
"PS 34:1",0.168,0.953944604452849,0.2,0.95,"0.2","0.95","NS",NA
"PS 34:4",-0.127,0.953944604452849,-0.1,0.95,"-0.1","0.95","NS",NA
"PS 34:5",-0.0435,0.962656101170447,0,0.96,"-0.0","0.96","NS",NA
"PS 36:0",0.201,0.931806612788177,0.2,0.93,"0.2","0.93","NS",NA
"PS 36:1",0.438,0.931806612788177,0.4,0.93,"0.4","0.93","NS",NA
"PS 36:2",-0.0653,0.960644716611614,-0.1,0.96,"-0.1","0.96","NS",NA
"PS 36:8",0.0903,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
"PS 38:1",0.00629,0.988995569714125,0,0.99,"0.0","0.99","NS",NA
"PS 38:2",-0.0453,0.957126315831495,0,0.96,"-0.0","0.96","NS",NA
"PS 38:3",0.149,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
"PS 38:4",-0.0877,0.953944604452849,-0.1,0.95,"-0.1","0.95","NS",NA
"PS 38:8",0.0374,0.976005796600933,0,0.98,"0.0","0.98","NS",NA
"PS 40:1",0.25,0.931806612788177,0.2,0.93,"0.2","0.93","NS",NA
"PS 40:2",0.123,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
"PS 40:4",0.0798,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
"PS 40:5",0.204,0.837938560126381,0.2,0.84,"0.2","0.84","NS",NA
"PS 40:6",0.0481,0.981017337571713,0,0.98,"0.0","0.98","NS",NA
"PS 42:1",0.203,0.875296475579264,0.2,0.88,"0.2","0.88","NS",NA
"PS O-34:1",0.0138,0.981017337571713,0,0.98,"0.0","0.98","NS",NA
"SM(32:0",0.125,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
"SM(32:1",-0.126,0.976005796600933,-0.1,0.98,"-0.1","0.98","NS",NA
"SM(32:2",0.103,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
"SM(34:0",0.586,0.953944604452849,0.6,0.95,"0.6","0.95","NS",NA
"SM(34:1",0.666,0.953944604452849,0.7,0.95,"0.7","0.95","NS",NA
"SM(34:1.1",0.19,0.981017337571713,0.2,0.98,"0.2","0.98","NS",NA
"SM(34:2",0.335,0.953944604452849,0.3,0.95,"0.3","0.95","NS",NA
"SM(36:0",0.185,0.986640738443228,0.2,0.99,"0.2","0.99","NS",NA
"SM(36:1",0.0874,0.986640738443228,0.1,0.99,"0.1","0.99","NS",NA
"SM(36:2",-0.0725,0.981017337571713,-0.1,0.98,"-0.1","0.98","NS",NA
"SM(38:0",0.698,0.953944604452849,0.7,0.95,"0.7","0.95","NS",NA
"SM(38:1",0.654,0.953944604452849,0.7,0.95,"0.7","0.95","NS",NA
"SM(38:2",0.302,0.953944604452849,0.3,0.95,"0.3","0.95","NS",NA
"SM(38:3",0.155,0.981017337571713,0.2,0.98,"0.2","0.98","NS",NA
"SM(40:0",-0.107,0.981017337571713,-0.1,0.98,"-0.1","0.98","NS",NA
"SM(40:1",-0.0538,0.986640738443228,-0.1,0.99,"-0.1","0.99","NS",NA
"SM(40:2",-0.275,0.966475978769642,-0.3,0.97,"-0.3","0.97","NS",NA
"SM(40:3",-0.32,0.953944604452849,-0.3,0.95,"-0.3","0.95","NS",NA
"SM(42:0",-0.164,0.953944604452849,-0.2,0.95,"-0.2","0.95","NS",NA
"SM(42:1",-0.23,0.967121762892029,-0.2,0.97,"-0.2","0.97","NS",NA
"SM(42:2",-0.44,0.953944604452849,-0.4,0.95,"-0.4","0.95","NS",NA
"SM(42:3",-0.423,0.953944604452849,-0.4,0.95,"-0.4","0.95","NS",NA
"SM(44:0",-0.000977,0.998877189461052,0,1,"-0.0","1.00","NS",NA
"SM(44:1",0.0238,0.986640738443228,0,0.99,"0.0","0.99","NS",NA
"SM(44:2",-0.0687,0.960644716611614,-0.1,0.96,"-0.1","0.96","NS",NA
"TG 32:0 NL 16:0",0.127,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
"TG 34:1 NL 16:1",0.00924,0.993499101665074,0,0.99,"0.0","0.99","NS",NA
"TG48:0] NL 16:0",0.278,0.819262706896905,0.3,0.82,"0.3","0.82","NS",NA
"TG48:1] NL 14:0",-0.0716,0.953944604452849,-0.1,0.95,"-0.1","0.95","NS",NA
"TG48:1] NL 16:0",-0.0219,0.981017337571713,0,0.98,"-0.0","0.98","NS",NA
"TG50:1] NL 16:0",0.229,0.906179063665338,0.2,0.91,"0.2","0.91","NS",NA
"TG50:1] NL 18:1",0.261,0.807615346455729,0.3,0.81,"0.3","0.81","NS",NA
"TG50:2]",-0.00903,0.986640738443228,0,0.99,"-0.0","0.99","NS",NA
"TG50:2] NL 16:0",-0.026,0.981017337571713,0,0.98,"-0.0","0.98","NS",NA
"TG50:2] NL 18:1",-0.0556,0.957126315831495,-0.1,0.96,"-0.1","0.96","NS",NA
"TG52:1] NL 16:0",0.168,0.931806612788177,0.2,0.93,"0.2","0.93","NS",NA
"TG52:1] NL 18:0",0.105,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
"TG52:1] NL 18:1",0.079,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
"TG52:2] NL 16:0",0.0195,0.981017337571713,0,0.98,"0.0","0.98","NS",NA
"TG52:2] NL 18:1",0.0156,0.986640738443228,0,0.99,"0.0","0.99","NS",NA
"TG52:3] NL 18:1",-0.294,0.807615346455729,-0.3,0.81,"-0.3","0.81","NS",NA
"TG54:1] NL 20:0",-0.0327,0.981017337571713,0,0.98,"-0.0","0.98","NS",NA
"TG54:2] NL 18:1",0.0803,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
"TG54:3] NL 18:1",-0.183,0.953944604452849,-0.2,0.95,"-0.2","0.95","NS",NA
